date,piid,agency,ceiling_value,value,update_date,fpds_status,fpds_link,vendor,description
2/21/2025,75N95022F00077,Department of Health and Human Services,438241,219121,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95022F00077&modNumber=P00002&idvAgencyID=&idvPIID=75N95021D00010&contractType=AWARD,"Gap Solutions, Inc.","Scientific, Administrative, Operational Resources (SOAR) : Consulting "
2/19/2025,75P00124C00017,Department of Health and Human Services,274369,224717,2/19/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7570&PIID=75P00124C00017&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,AMA Consulting LLC,Executive Coaching and Training
2/21/2025,75N95021F00007,Department of Health and Human Services,792032,237610,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95021F00007&modNumber=P00007&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,"Kelly Services, Inc.","Scientific, Administrative, Operational Resources (SOAR) : Task Order Closed "
2/21/2025,75N95022F00003,Department of Health and Human Services,863138,244556,2/24/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95022F00003&modNumber=P00001&idvAgencyID=&idvPIID=75N95022D00017&contractType=AWARD,Axle Information,"Scientific, Administrative, Operational Resources (SOAR): TO is unoccupied and will be closed"
2/21/2025,75N95023F00004,Department of Health and Human Services,633510,253404,2/24/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95023F00004&modNumber=P00001&idvAgencyID=&idvPIID=75N95020D00012&contractType=AWARD,"Kelly Services, Inc.","Scientific, Administrative, Operational Resources (SOAR) :Provides streamlined workflow and cost-saving to strategic planning and communication tasks mandated by statutes [H.R.4365 and S.424] "
2/21/2025,75N95022F00098,Department of Health and Human Services,651195,260478,2/24/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95022F00098&modNumber=0&idvAgencyID=&idvPIID=75N95021D00010&contractType=AWARD,"Kelly Services, Inc.","Scientific, Administrative, Operational Resources (SOAR): Reports on the scientific initiatives and advances generated by program activities as required by Congress and that reflect the policies and priorities of the Department and Agency. Prepares background materials for senior staff that capture the current state of knowledge in scientific areas, and provides support for research program planning, or evaluation, and responses to other Departmental and Agency assignments. "
2/5/2025,75D30124F00006,Department of Health and Human Services,756286,263538,2/7/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7523&PIID=75D30124F00006&modNumber=P00002&idvAgencyID=&idvPIID=75D30123D16080&contractType=AWARD,ICE TECHNICAL SERVICES INC,HRO GENERAL SERVICES
3/10/2025,75S20320F80001,Department of Health and Human Services,6526677,268200,2/24/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7522&PIID=75S20320F80001&modNumber=P00009&idvAgencyID=&idvPIID=GS23F0057W&contractType=AWARD,TFC CONSULTING INC.,"THE PRIMARY OBJECTIVE OF THIS ORDER IS TO OBTAIN FINANCIAL MANAGEMENT SUPPORT FOR THE OFFICE OF FINANCIALADVISORY SERVICES (OFAS), OFR."
2/21/2025,75N95021F00002,Department of Health and Human Services,914458,274337,2/24/2025,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95021F00002&modNumber=P00001&idvAgencyID=&idvPIID=75N95018D00011&contractType=AWARD,Kelly Services,"Scientific, Administrative, Operational Resources (SOAR): Coordinates community outreach efforts and activites for the program; attends and gives presentation at major conferences or meetings and participates with community groups;establishes collaborative relationships with a  variety of community organizations;"
2/21/2025,75N95022F00051,Department of Health and Human Services,745027,285594,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95022F00051&modNumber=P00001&idvAgencyID=&idvPIID=75N95021D00010&contractType=AWARD,"Kelly Services, Inc.","Scientific, Administrative, Operational Resources (SOAR) : This position will independently provide support to satisfy the overall operational objectives of the Office of the Director, All of Us Research Programs. The primary objective is to provide services and deliverables to support leadership to manage the Office of Finance and Management and the Strategic Relationships Branch and through performance of support services.  "
2/21/2025,75N95024F00044,Department of Health and Human Services,404270,303203,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95024F00044&modNumber=P00001&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,"KELLY SERVICES, INC.","Scientific, Administrative, Operational Resources (SOAR) : 1. Provides executive experience needed to conduct needs assessments and develop recommendations for improvements of current operations. 2. Collaborates with other professionals to develop recommendations for current and future initiatives. 3. Advises management and staff on formulation of new strategies and sensitive or complicated issues. 4. Works with staff to develop and implement new and proactive programs geared to specific audiences. 5. Conducts research and analysis to proactively address and respond to inquires on various policies and issues. 6. Coordinates and advances professional development and research done by others in areas where other mechanisms may not be optimal due to time constraints or other issues."
2/21/2025,75N95023F00111,Department of Health and Human Services,513114,307869,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95023F00111&modNumber=P00004&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,"Kelly Services, Inc.","Scientific, Administrative, Operational Resources (SOAR): Provides ethics support by reviewing forms required by the Ethics in Government Act, researching and analyzing cases for compliance with statutes and regulations, and maintaining official records.  "
2/20/2025,75N94024P00690,Department of Health and Human Services,480000,320000,2/21/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N94024P00690&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,"NATIONAL COLLEGIATE INVENTORS & INNOVATORS ALLIANCE, INC.",TITLE: SEED I-CORP ENTREPRENEURSHIP/BOOT CAMP PROGRAM
2/21/2025,75N95023F00056,Department of Health and Human Services,610273,335650,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95023F00056&modNumber=P00002&idvAgencyID=&idvPIID=75N95021D00011&contractType=AWARD,"Kelly Services, Inc.","Scientific, Administrative, Operational Resources (SOAR) : Develops materials, supporting media outreach and coordinating stakeholder engagement activities related to communication activities related to the ECHO Program. "
2/21/2025,75N95023F00055,Department of Health and Human Services,559884,335930,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95023F00055&modNumber=P00002&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,Guidehouse Digital LLC,"Scientific, Administrative, Operational Resources (SOAR): Provides ethics support by reviewing forms required by the Ethics in Government Act, researching and analyzing cases for compliance with statutes and regulations, and maintaining official records.  "
5/10/2025,75S20123C00001,Department of Health and Human Services,557680,346040,2/24/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7522&PIID=75S20123C00001&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD,"LODICO FORENSIC SCIENCE SERVICES, LLC",SAMHSA WORKPLACE HELPLINE
2/12/2025,75D30124C18949,Department of Health and Human Services,436723,347131,2/13/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7523&PIID=75D30124C18949&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,"ASRT, INC",SHAREPOINT/APPLICATION DEVELOPER
2/11/2025,75D30123C18206,Department of Health and Human Services,2790778,348279,2/13/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7523&PIID=75D30123C18206&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,Alexton INC,GPHSB Public Health Scientist
2/21/2025,75N95024F00140,Department of Health and Human Services,551540,350980,2/24/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95024F00140&modNumber=0&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,"KELLY SERVICES, INC.","Scientific, Administrative, Operational Resources (SOAR): Manage health communications and content creation for the office"
2/11/2025,75D30122C14725,Department of Health and Human Services,874474,366218,2/13/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7523&PIID=75D30122C14725&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,"CHENEGA ENTERPRISE SYSTEMS & SOLUTIONS, LLC",OHSO BUDGET SUPPORT SERVICES
2/21/2025,75N95022F00131,Department of Health and Human Services,790030,368681,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95022F00131&modNumber=P00005&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,"Kelly Services, Inc.","Scientific, Administrative, Operational Resources (SOAR) : This individual will be responsible for managing the Chief Engagement Officer’s speaking opportunities (~ 8 to 10 events a month) with internal and external stakeholders. Additionally, this individual will support the DEO’s efforts for publications in various journals and at conferences.  "
2/12/2025,75D30124C18551,Department of Health and Human Services,378000,378000,2/13/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7523&PIID=75D30124C18551&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,Copial Business Strategics,Provide aggregation and population mobility data and professional services 
2/21/2025,75N95022F00063,Department of Health and Human Services,959578,383831,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95022F00063&modNumber=P00001&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,"Gap Solutions, Inc.","Scientific, Administrative, Operational Resources (SOAR): Manages project-related activities, such as coordination, timeline and deliverable tracking, developing materials, facilitating discussions, and analyzing costs. "
1/17/2025,75F40124F19002,Department of Health and Human Services,718876,389693,2/28/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7524&PIID=75F40124F19002&modNumber=P00002&idvAgencyID=&idvPIID=75F40123A00019&contractType=AWARD,"Sigma Alliance Group, LLC", AED Contract 
2/11/2025,75D30123C16062,Department of Health and Human Services,978141,398174,2/13/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7523&PIID=75D30123C16062&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,"CHENEGA ENTERPRISE SYSTEMS & SOLUTIONS, LLC",OCC SAFETY MANAGER
2/12/2025,75D30121F10452,Department of Health and Human Services,4833471,404390,2/13/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7523&PIID=75D30121F10452&modNumber=P00006&idvAgencyID=&idvPIID=HHSD2002015M88151B&contractType=AWARD,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL,Support for DHAP strategic communication issues (non-essential) 
2/21/2025,75N95023F00108,Department of Health and Human Services,689862,413917,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95023F00108&modNumber=P00002&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,Axle Informatics,"Scientific, Administrative, Operational Resources (SOAR): Provides ethics support by reviewing forms required by the Ethics in Government Act, researching and analyzing cases for compliance with statutes and regulations, and maintaining official records.  "
2/11/2025,75D30123F18323,Department of Health and Human Services,599359,418645,2/13/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7523&PIID=75D30123F18323&modNumber=P00002&idvAgencyID=&idvPIID=47QRAA18D00FH&contractType=AWARD,Long and Associates,TO PROVIDE PROGRAMMATIC SUPPORT SERVICES
2/13/2025,47QRAA18D00DH,Department of Health and Human Services,781053,425252,2/13/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QRAA18D00DH&modNumber=PSA888&idvAgencyID=&idvPIID=&contractType=IDV,Solv,Support for environmental sustainability for requirements of EO 14057
2/21/2025,75N95023F00087,Department of Health and Human Services,691004,437636,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95023F00087&modNumber=P00005&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,"Kelly Services, Inc.","Scientific, Administrative, Operational Resources (SOAR) : Will serve as a junior analyst in the Ethical, Legal, and Social Implications (ELSI) Team, which is responsible for overseeing ELSI integration into the activities of the All of Us Research Program through governance, scholarship, policy development, and practical implementation.  "
2/21/2025,75N95024F00112,Department of Health and Human Services,538819,440852,2/24/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95024F00112&modNumber=0&idvAgencyID=&idvPIID=75N95021D00010&contractType=AWARD,"GAP SOLUTIONS, INC.","Scientific, Administrative, Operational Resources (SOAR) : Ad hoc report development on ORWH meetings"
2/21/2025,75N95023F00139,Department of Health and Human Services,810451,486271,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95023F00139&modNumber=P00002&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,"KELLY SERVICES, INC.","Scientific, Administrative, Operational Resources (SOAR): Task order is unoccupied and will be closed."
2/21/2025,75N95023F00124,Department of Health and Human Services,852289,582398,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95023F00124&modNumber=P00004&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,"KELLY SERVICES, INC.","Scientific, Administrative, Operational Resources (SOAR) : This role will carry out analyses, project management, grant reviews and logistical support for the Office of the Chief Medical and Scientific Officer (CMSO). "
2/21/2025,75N95021D00011,Department of Health and Human Services,981100,588660,2/21/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95021D00011&modNumber=P00008&idvAgencyID=&idvPIID=&contractType=IDV,"GAP SOLUTIONS, INC.","Scientific, Administrative, Operational Resources (SOAR) Contractor turned down the position. Being off-boarded."
2/21/2022,75N95024F00028,Department of Health and Human Services,869314,608520,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95024F00028&modNumber=P00002&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,"Kelly Services, Inc.","Scientific, Administrative, Operational Resources (SOAR): Support the Office of Program Strategy and Research Management, and specifically the Research management components, by conducting collection, analysis, and evaluation of program data."
3/7/2025,75F40124C00051,Department of Health and Human Services,753423,611510,2/28/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7524&PIID=75F40124C00051&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,"KAIVA STRATEGIES, LLC", OGC ADMINISTRATIVE SUPPORT 
2/20/2025,75N95024D00040,Department of Health and Human Services,650000,643752,2/21/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95024D00040&modNumber=0&idvAgencyID=&idvPIID=&contractType=IDV,Careerstone Group,National Institute on Aging (NIA) Organizational Development Support
2/12/2025,75D30124C20010,Department of Health and Human Services,764801,671088,2/18/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7523&PIID=75D30124C20010&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,STRATEGIC INNOVATIVE SOLUTIONS LLC,PROFESSIONAL SUPPORT SERVICES FOR THE COLLABORATING OFFICE FOR MEDICAL EXAMINERS AND CORONERS (COMEC).
2/11/2025,75D30124F19817,Department of Health and Human Services,676989,676989,2/13/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7523&PIID=75D30124F19817&modNumber=0&idvAgencyID=&idvPIID=75D30120A07341&contractType=AWARD,ICF Incorporated,Contractor was to improve the effectiveness and efficiency of a branch within the Division of HIV Prevention. 
2/21/2025,75P00123A00007,Department of Health and Human Services,699634,699634,2/18/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7570&PIID=75P00123A00007&modNumber=0&idvAgencyID=&idvPIID=47QRAA19D00D7&contractType=IDV,"Rose Li & Associates, Inc.","The purpose of this contract is to provide essential logistical, technical, and communications support for the Office of Climate Change and Health Equity, including the Office of Environmental Justice (OCCHE/OEJ), as it pursues its mission through the convening of various meetings and working groups and the development of various strategic documents and communications."
2/21/2025,75N95024F00089,Department of Health and Human Services,910105,712916,2/24/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95024F00089&modNumber=0&idvAgencyID=&idvPIID=75N95021D00013&contractType=AWARD,"Kelly Services, Inc.","Scientific, Administrative, Operational Resources (SOAR) : TO is unoccupied and will be closed "
2/21/2025,75N95024F00030,Department of Health and Human Services,961919,721439,2/24/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95024F00030&modNumber=P00001&idvAgencyID=&idvPIID=75N95021D00013&contractType=AWARD,"KELLY SERVICES, INC.","Scientific, Administrative, Operational Resources (SOAR) : The Health Science Policy Analyst will provide science policy expertise as it pertains to issues of significance for the All of Us Research Program, the NIH, and the biomedical research community. The resource  will serve in the Ethical, Legal, and Social Implications (ELSI) Team, which is responsible for overseeing ELSI integration into the activities of the All of Us Research Program through governance, scholarship, policy development, and practical implementation. "
